location_key;location_name;lat;long
23189;-26, -96;-26;-96
23190;-26, -95;-26;-95
23191;-26, -94;-26;-94
23192;-26, -93;-26;-93
23193;-26, -92;-26;-92
23194;-26, -91;-26;-91
23195;-26, -90;-26;-90
23196;-26, -89;-26;-89
23197;-26, -88;-26;-88
23198;-26, -87;-26;-87
23199;-26, -86;-26;-86
23200;-26, -85;-26;-85
23201;-26, -84;-26;-84
23202;-26, -83;-26;-83
23203;-26, -82;-26;-82
23204;-26, -81;-26;-81
23205;-26, -80;-26;-80
23206;-26, -79;-26;-79
23207;-26, -78;-26;-78
23208;-26, -77;-26;-77
23209;-26, -76;-26;-76
23210;-26, -75;-26;-75
23211;-26, -74;-26;-74
23212;-26, -73;-26;-73
23213;-26, -72;-26;-72
23214;-26, -71;-26;-71
23215;-26, -70;-26;-70
23216;-26, -69;-26;-69
23217;-26, -68;-26;-68
23218;-26, -67;-26;-67
23219;-26, -66;-26;-66
23220;-26, -65;-26;-65
23221;-26, -64;-26;-64
23222;-26, -63;-26;-63
23223;-26, -62;-26;-62
23224;-26, -61;-26;-61
23225;-26, -60;-26;-60
23226;-26, -59;-26;-59
23227;-26, -58;-26;-58
23228;-26, -57;-26;-57
23229;-26, -56;-26;-56
23230;-26, -55;-26;-55
23231;-26, -54;-26;-54
23232;-26, -53;-26;-53
23233;-26, -52;-26;-52
23234;-26, -51;-26;-51
23235;-26, -50;-26;-50
23236;-26, -49;-26;-49
23237;-26, -48;-26;-48
23238;-26, -47;-26;-47
23239;-26, -46;-26;-46
23240;-26, -45;-26;-45
23241;-26, -44;-26;-44
23242;-26, -43;-26;-43
23243;-26, -42;-26;-42
23244;-26, -41;-26;-41
23245;-26, -40;-26;-40
23246;-26, -39;-26;-39
23247;-26, -38;-26;-38
23248;-26, -37;-26;-37
23249;-26, -36;-26;-36
23250;-26, -35;-26;-35
23251;-26, -34;-26;-34
23252;-26, -33;-26;-33
23253;-26, -32;-26;-32
23254;-26, -31;-26;-31
23255;-26, -30;-26;-30
23256;-26, -29;-26;-29
23257;-26, -28;-26;-28
23258;-26, -27;-26;-27
23259;-26, -26;-26;-26
23260;-26, -25;-26;-25
23261;-26, -24;-26;-24
23262;-26, -23;-26;-23
23263;-26, -22;-26;-22
23264;-26, -21;-26;-21
23265;-26, -20;-26;-20
23266;-26, -19;-26;-19
23267;-26, -18;-26;-18
23268;-26, -17;-26;-17
23269;-26, -16;-26;-16
23270;-26, -15;-26;-15
23271;-26, -14;-26;-14
23272;-26, -13;-26;-13
23273;-26, -12;-26;-12
23274;-26, -11;-26;-11
23275;-26, -10;-26;-10
23276;-26, -9;-26;-9
23277;-26, -8;-26;-8
23278;-26, -7;-26;-7
23279;-26, -6;-26;-6
23280;-26, -5;-26;-5
23281;-26, -4;-26;-4
23282;-26, -3;-26;-3
23283;-26, -2;-26;-2
23284;-26, -1;-26;-1
23285;-26, 0;-26;0
23286;-26, 1;-26;1
23287;-26, 2;-26;2
23288;-26, 3;-26;3
23289;-26, 4;-26;4
23290;-26, 5;-26;5
23291;-26, 6;-26;6
23292;-26, 7;-26;7
23293;-26, 8;-26;8
23294;-26, 9;-26;9
23295;-26, 10;-26;10
23296;-26, 11;-26;11
23297;-26, 12;-26;12
23298;-26, 13;-26;13
23299;-26, 14;-26;14
23300;-26, 15;-26;15
23301;-26, 16;-26;16
23302;-26, 17;-26;17
23303;-26, 18;-26;18
23304;-26, 19;-26;19
23305;-26, 20;-26;20
23306;-26, 21;-26;21
23307;-26, 22;-26;22
23308;-26, 23;-26;23
23309;-26, 24;-26;24
23310;-26, 25;-26;25
23311;-26, 26;-26;26
23312;-26, 27;-26;27
23313;-26, 28;-26;28
23314;-26, 29;-26;29
23315;-26, 30;-26;30
23316;-26, 31;-26;31
23317;-26, 32;-26;32
23318;-26, 33;-26;33
23319;-26, 34;-26;34
23320;-26, 35;-26;35
23321;-26, 36;-26;36
23322;-26, 37;-26;37
23323;-26, 38;-26;38
23324;-26, 39;-26;39
23325;-26, 40;-26;40
23326;-26, 41;-26;41
23327;-26, 42;-26;42
23328;-26, 43;-26;43
23329;-26, 44;-26;44
23330;-26, 45;-26;45
23331;-26, 46;-26;46
23332;-26, 47;-26;47
23333;-26, 48;-26;48
23334;-26, 49;-26;49
23335;-26, 50;-26;50
23336;-26, 51;-26;51
23337;-26, 52;-26;52
23338;-26, 53;-26;53
23339;-26, 54;-26;54
23340;-26, 55;-26;55
23341;-26, 56;-26;56
23342;-26, 57;-26;57
23343;-26, 58;-26;58
23344;-26, 59;-26;59
23345;-26, 60;-26;60
23346;-26, 61;-26;61
23347;-26, 62;-26;62
23348;-26, 63;-26;63
23349;-26, 64;-26;64
23350;-26, 65;-26;65
23351;-26, 66;-26;66
23352;-26, 67;-26;67
23353;-26, 68;-26;68
23354;-26, 69;-26;69
23355;-26, 70;-26;70
23356;-26, 71;-26;71
23357;-26, 72;-26;72
23358;-26, 73;-26;73
23359;-26, 74;-26;74
23360;-26, 75;-26;75
23361;-26, 76;-26;76
23362;-26, 77;-26;77
23363;-26, 78;-26;78
23364;-26, 79;-26;79
23365;-26, 80;-26;80
23366;-26, 81;-26;81
23367;-26, 82;-26;82
23368;-26, 83;-26;83
23369;-26, 84;-26;84
23370;-26, 85;-26;85
23371;-26, 86;-26;86
23372;-26, 87;-26;87
23373;-26, 88;-26;88
23374;-26, 89;-26;89
23375;-26, 90;-26;90
23376;-26, 91;-26;91
23377;-26, 92;-26;92
23378;-26, 93;-26;93
23379;-26, 94;-26;94
23380;-26, 95;-26;95
23381;-26, 96;-26;96
23382;-26, 97;-26;97
23383;-26, 98;-26;98
23384;-26, 99;-26;99
23385;-26, 100;-26;100
23386;-26, 101;-26;101
23387;-26, 102;-26;102
23388;-26, 103;-26;103
23389;-26, 104;-26;104
23390;-26, 105;-26;105
23391;-26, 106;-26;106
23392;-26, 107;-26;107
23393;-26, 108;-26;108
23394;-26, 109;-26;109
23395;-26, 110;-26;110
23396;-26, 111;-26;111
23397;-26, 112;-26;112
23398;-26, 113;-26;113
23399;-26, 114;-26;114
23400;-26, 115;-26;115
23401;-26, 116;-26;116
23402;-26, 117;-26;117
23403;-26, 118;-26;118
23404;-26, 119;-26;119
23405;-26, 120;-26;120
23406;-26, 121;-26;121
23407;-26, 122;-26;122
23408;-26, 123;-26;123
23409;-26, 124;-26;124
23410;-26, 125;-26;125
23411;-26, 126;-26;126
23412;-26, 127;-26;127
23413;-26, 128;-26;128
23414;-26, 129;-26;129
23415;-26, 130;-26;130
23416;-26, 131;-26;131
23417;-26, 132;-26;132
23418;-26, 133;-26;133
23419;-26, 134;-26;134
23420;-26, 135;-26;135
23421;-26, 136;-26;136
23422;-26, 137;-26;137
23423;-26, 138;-26;138
23424;-26, 139;-26;139
23425;-26, 140;-26;140
23426;-26, 141;-26;141
23427;-26, 142;-26;142
23428;-26, 143;-26;143
23429;-26, 144;-26;144
23430;-26, 145;-26;145
23431;-26, 146;-26;146
23432;-26, 147;-26;147
23433;-26, 148;-26;148
23434;-26, 149;-26;149
23435;-26, 150;-26;150
23436;-26, 151;-26;151
23437;-26, 152;-26;152
23438;-26, 153;-26;153
23439;-26, 154;-26;154
23440;-26, 155;-26;155
23441;-26, 156;-26;156
23442;-26, 157;-26;157
23443;-26, 158;-26;158
23444;-26, 159;-26;159
23445;-26, 160;-26;160
23446;-26, 161;-26;161
23447;-26, 162;-26;162
23448;-26, 163;-26;163
23449;-26, 164;-26;164
23450;-26, 165;-26;165
23451;-26, 166;-26;166
23452;-26, 167;-26;167
23453;-26, 168;-26;168
23454;-26, 169;-26;169
23455;-26, 170;-26;170
23456;-26, 171;-26;171
23457;-26, 172;-26;172
23458;-26, 173;-26;173
23459;-26, 174;-26;174
23460;-26, 175;-26;175
23461;-26, 176;-26;176
23462;-26, 177;-26;177
23463;-26, 178;-26;178
23464;-26, 179;-26;179
23465;-26, 180;-26;180
23466;-25, -180;-25;-180
23467;-25, -179;-25;-179
23468;-25, -178;-25;-178
23469;-25, -177;-25;-177
23470;-25, -176;-25;-176
23471;-25, -175;-25;-175
23472;-25, -174;-25;-174
23473;-25, -173;-25;-173
23474;-25, -172;-25;-172
23475;-25, -171;-25;-171
23476;-25, -170;-25;-170
23477;-25, -169;-25;-169
23478;-25, -168;-25;-168
23479;-25, -167;-25;-167
23480;-25, -166;-25;-166
23481;-25, -165;-25;-165
23482;-25, -164;-25;-164
23483;-25, -163;-25;-163
23484;-25, -162;-25;-162
23485;-25, -161;-25;-161
23486;-25, -160;-25;-160
23487;-25, -159;-25;-159
23488;-25, -158;-25;-158
23489;-25, -157;-25;-157
23490;-25, -156;-25;-156
23491;-25, -155;-25;-155
23492;-25, -154;-25;-154
23493;-25, -153;-25;-153
23494;-25, -152;-25;-152
23495;-25, -151;-25;-151
23496;-25, -150;-25;-150
23497;-25, -149;-25;-149
23498;-25, -148;-25;-148
23499;-25, -147;-25;-147
23500;-25, -146;-25;-146
23501;-25, -145;-25;-145
23502;-25, -144;-25;-144
23503;-25, -143;-25;-143
23504;-25, -142;-25;-142
23505;-25, -141;-25;-141
23506;-25, -140;-25;-140
23507;-25, -139;-25;-139
23508;-25, -138;-25;-138
23509;-25, -137;-25;-137
23510;-25, -136;-25;-136
23511;-25, -135;-25;-135
23512;-25, -134;-25;-134
23513;-25, -133;-25;-133
23514;-25, -132;-25;-132
23515;-25, -131;-25;-131
23516;-25, -130;-25;-130
23517;-25, -129;-25;-129
23518;-25, -128;-25;-128
23519;-25, -127;-25;-127
23520;-25, -126;-25;-126
23521;-25, -125;-25;-125
23522;-25, -124;-25;-124
23523;-25, -123;-25;-123
23524;-25, -122;-25;-122
23525;-25, -121;-25;-121
23526;-25, -120;-25;-120
23527;-25, -119;-25;-119
23528;-25, -118;-25;-118
23529;-25, -117;-25;-117
23530;-25, -116;-25;-116
23531;-25, -115;-25;-115
23532;-25, -114;-25;-114
23533;-25, -113;-25;-113
23534;-25, -112;-25;-112
23535;-25, -111;-25;-111
23536;-25, -110;-25;-110
23537;-25, -109;-25;-109
23538;-25, -108;-25;-108
23539;-25, -107;-25;-107
23540;-25, -106;-25;-106
23541;-25, -105;-25;-105
23542;-25, -104;-25;-104
23543;-25, -103;-25;-103
23544;-25, -102;-25;-102
23545;-25, -101;-25;-101
23546;-25, -100;-25;-100
23547;-25, -99;-25;-99
23548;-25, -98;-25;-98
23549;-25, -97;-25;-97
23550;-25, -96;-25;-96
23551;-25, -95;-25;-95
23552;-25, -94;-25;-94
23553;-25, -93;-25;-93
23554;-25, -92;-25;-92
23555;-25, -91;-25;-91
23556;-25, -90;-25;-90
23557;-25, -89;-25;-89
23558;-25, -88;-25;-88
23559;-25, -87;-25;-87
23560;-25, -86;-25;-86
23561;-25, -85;-25;-85
23562;-25, -84;-25;-84
23563;-25, -83;-25;-83
23564;-25, -82;-25;-82
23565;-25, -81;-25;-81
23566;-25, -80;-25;-80
23567;-25, -79;-25;-79
23568;-25, -78;-25;-78
23569;-25, -77;-25;-77
23570;-25, -76;-25;-76
23571;-25, -75;-25;-75
23572;-25, -74;-25;-74
23573;-25, -73;-25;-73
23574;-25, -72;-25;-72
23575;-25, -71;-25;-71
23576;-25, -70;-25;-70
23577;-25, -69;-25;-69
23578;-25, -68;-25;-68
23579;-25, -67;-25;-67
23580;-25, -66;-25;-66
23581;-25, -65;-25;-65
23582;-25, -64;-25;-64
23583;-25, -63;-25;-63
23584;-25, -62;-25;-62
23585;-25, -61;-25;-61
23586;-25, -60;-25;-60
23587;-25, -59;-25;-59
23588;-25, -58;-25;-58
23589;-25, -57;-25;-57
23590;-25, -56;-25;-56
23591;-25, -55;-25;-55
23592;-25, -54;-25;-54
23593;-25, -53;-25;-53
23594;-25, -52;-25;-52
23595;-25, -51;-25;-51
23596;-25, -50;-25;-50
23597;-25, -49;-25;-49
23598;-25, -48;-25;-48
23599;-25, -47;-25;-47
23600;-25, -46;-25;-46
23601;-25, -45;-25;-45
23602;-25, -44;-25;-44
23603;-25, -43;-25;-43
23604;-25, -42;-25;-42
23605;-25, -41;-25;-41
23606;-25, -40;-25;-40
23607;-25, -39;-25;-39
23608;-25, -38;-25;-38
23609;-25, -37;-25;-37
23610;-25, -36;-25;-36
23611;-25, -35;-25;-35
23612;-25, -34;-25;-34
23613;-25, -33;-25;-33
23614;-25, -32;-25;-32
23615;-25, -31;-25;-31
23616;-25, -30;-25;-30
23617;-25, -29;-25;-29
23618;-25, -28;-25;-28
23619;-25, -27;-25;-27
23620;-25, -26;-25;-26
23621;-25, -25;-25;-25
23622;-25, -24;-25;-24
23623;-25, -23;-25;-23
23624;-25, -22;-25;-22
23625;-25, -21;-25;-21
23626;-25, -20;-25;-20
23627;-25, -19;-25;-19
23628;-25, -18;-25;-18
23629;-25, -17;-25;-17
23630;-25, -16;-25;-16
23631;-25, -15;-25;-15
23632;-25, -14;-25;-14
23633;-25, -13;-25;-13
23634;-25, -12;-25;-12
23635;-25, -11;-25;-11
23636;-25, -10;-25;-10
23637;-25, -9;-25;-9
23638;-25, -8;-25;-8
23639;-25, -7;-25;-7
23640;-25, -6;-25;-6
23641;-25, -5;-25;-5
23642;-25, -4;-25;-4
23643;-25, -3;-25;-3
23644;-25, -2;-25;-2
23645;-25, -1;-25;-1
23646;-25, 0;-25;0
23647;-25, 1;-25;1
23648;-25, 2;-25;2
23649;-25, 3;-25;3
23650;-25, 4;-25;4
23651;-25, 5;-25;5
23652;-25, 6;-25;6
23653;-25, 7;-25;7
23654;-25, 8;-25;8
23655;-25, 9;-25;9
23656;-25, 10;-25;10
23657;-25, 11;-25;11
23658;-25, 12;-25;12
23659;-25, 13;-25;13
23660;-25, 14;-25;14
23661;-25, 15;-25;15
23662;-25, 16;-25;16
23663;-25, 17;-25;17
23664;-25, 18;-25;18
23665;-25, 19;-25;19
23666;-25, 20;-25;20
23667;-25, 21;-25;21
23668;-25, 22;-25;22
23669;-25, 23;-25;23
23670;-25, 24;-25;24
23671;-25, 25;-25;25
23672;-25, 26;-25;26
23673;-25, 27;-25;27
23674;-25, 28;-25;28
23675;-25, 29;-25;29
23676;-25, 30;-25;30
23677;-25, 31;-25;31
23678;-25, 32;-25;32
23679;-25, 33;-25;33
23680;-25, 34;-25;34
23681;-25, 35;-25;35
23682;-25, 36;-25;36
23683;-25, 37;-25;37
23684;-25, 38;-25;38
23685;-25, 39;-25;39
23686;-25, 40;-25;40
23687;-25, 41;-25;41
23688;-25, 42;-25;42
23689;-25, 43;-25;43
23690;-25, 44;-25;44
23691;-25, 45;-25;45
23692;-25, 46;-25;46
23693;-25, 47;-25;47
23694;-25, 48;-25;48
23695;-25, 49;-25;49
23696;-25, 50;-25;50
23697;-25, 51;-25;51
23698;-25, 52;-25;52
23699;-25, 53;-25;53
23700;-25, 54;-25;54
23701;-25, 55;-25;55
23702;-25, 56;-25;56
23703;-25, 57;-25;57
23704;-25, 58;-25;58
23705;-25, 59;-25;59
23706;-25, 60;-25;60
23707;-25, 61;-25;61
23708;-25, 62;-25;62
23709;-25, 63;-25;63
23710;-25, 64;-25;64
23711;-25, 65;-25;65
23712;-25, 66;-25;66
23713;-25, 67;-25;67
23714;-25, 68;-25;68
23715;-25, 69;-25;69
23716;-25, 70;-25;70
23717;-25, 71;-25;71
23718;-25, 72;-25;72
23719;-25, 73;-25;73
23720;-25, 74;-25;74
23721;-25, 75;-25;75
23722;-25, 76;-25;76
23723;-25, 77;-25;77
23724;-25, 78;-25;78
23725;-25, 79;-25;79
23726;-25, 80;-25;80
23727;-25, 81;-25;81
23728;-25, 82;-25;82
23729;-25, 83;-25;83
23730;-25, 84;-25;84
23731;-25, 85;-25;85
23732;-25, 86;-25;86
23733;-25, 87;-25;87
23734;-25, 88;-25;88
23735;-25, 89;-25;89
23736;-25, 90;-25;90
23737;-25, 91;-25;91
23738;-25, 92;-25;92
23739;-25, 93;-25;93
23740;-25, 94;-25;94
23741;-25, 95;-25;95
23742;-25, 96;-25;96
23743;-25, 97;-25;97
23744;-25, 98;-25;98
23745;-25, 99;-25;99
23746;-25, 100;-25;100
23747;-25, 101;-25;101
23748;-25, 102;-25;102
23749;-25, 103;-25;103
23750;-25, 104;-25;104
23751;-25, 105;-25;105
23752;-25, 106;-25;106
23753;-25, 107;-25;107
23754;-25, 108;-25;108
23755;-25, 109;-25;109
23756;-25, 110;-25;110
23757;-25, 111;-25;111
23758;-25, 112;-25;112
23759;-25, 113;-25;113
23760;-25, 114;-25;114
23761;-25, 115;-25;115
23762;-25, 116;-25;116
23763;-25, 117;-25;117
23764;-25, 118;-25;118
23765;-25, 119;-25;119
23766;-25, 120;-25;120
23767;-25, 121;-25;121
23768;-25, 122;-25;122
23769;-25, 123;-25;123
23770;-25, 124;-25;124
23771;-25, 125;-25;125
23772;-25, 126;-25;126
23773;-25, 127;-25;127
23774;-25, 128;-25;128
23775;-25, 129;-25;129
23776;-25, 130;-25;130
23777;-25, 131;-25;131
23778;-25, 132;-25;132
23779;-25, 133;-25;133
23780;-25, 134;-25;134
23781;-25, 135;-25;135
23782;-25, 136;-25;136
23783;-25, 137;-25;137
23784;-25, 138;-25;138
23785;-25, 139;-25;139
23786;-25, 140;-25;140
23787;-25, 141;-25;141
23788;-25, 142;-25;142
23789;-25, 143;-25;143
23790;-25, 144;-25;144
23791;-25, 145;-25;145
23792;-25, 146;-25;146
23793;-25, 147;-25;147
23794;-25, 148;-25;148
23795;-25, 149;-25;149
23796;-25, 150;-25;150
23797;-25, 151;-25;151
23798;-25, 152;-25;152
23799;-25, 153;-25;153
23800;-25, 154;-25;154
23801;-25, 155;-25;155
23802;-25, 156;-25;156
23803;-25, 157;-25;157
23804;-25, 158;-25;158
23805;-25, 159;-25;159
23806;-25, 160;-25;160
23807;-25, 161;-25;161
23808;-25, 162;-25;162
23809;-25, 163;-25;163
23810;-25, 164;-25;164
23811;-25, 165;-25;165
23812;-25, 166;-25;166
23813;-25, 167;-25;167
23814;-25, 168;-25;168
23815;-25, 169;-25;169
23816;-25, 170;-25;170
23817;-25, 171;-25;171
23818;-25, 172;-25;172
23819;-25, 173;-25;173
23820;-25, 174;-25;174
23821;-25, 175;-25;175
23822;-25, 176;-25;176
23823;-25, 177;-25;177
23824;-25, 178;-25;178
23825;-25, 179;-25;179
23826;-25, 180;-25;180
23827;-24, -180;-24;-180
23828;-24, -179;-24;-179
23829;-24, -178;-24;-178
23830;-24, -177;-24;-177
23831;-24, -176;-24;-176
23832;-24, -175;-24;-175
23833;-24, -174;-24;-174
23834;-24, -173;-24;-173
23835;-24, -172;-24;-172
23836;-24, -171;-24;-171
23837;-24, -170;-24;-170
23838;-24, -169;-24;-169
23839;-24, -168;-24;-168
23840;-24, -167;-24;-167
23841;-24, -166;-24;-166
23842;-24, -165;-24;-165
23843;-24, -164;-24;-164
23844;-24, -163;-24;-163
23845;-24, -162;-24;-162
23846;-24, -161;-24;-161
23847;-24, -160;-24;-160
23848;-24, -159;-24;-159
23849;-24, -158;-24;-158
23850;-24, -157;-24;-157
23851;-24, -156;-24;-156
23852;-24, -155;-24;-155
23853;-24, -154;-24;-154
23854;-24, -153;-24;-153
23855;-24, -152;-24;-152
23856;-24, -151;-24;-151
23857;-24, -150;-24;-150
23858;-24, -149;-24;-149
23859;-24, -148;-24;-148
23860;-24, -147;-24;-147
23861;-24, -146;-24;-146
23862;-24, -145;-24;-145
23863;-24, -144;-24;-144
23864;-24, -143;-24;-143
23865;-24, -142;-24;-142
23866;-24, -141;-24;-141
23867;-24, -140;-24;-140
23868;-24, -139;-24;-139
23869;-24, -138;-24;-138
23870;-24, -137;-24;-137
23871;-24, -136;-24;-136
23872;-24, -135;-24;-135
23873;-24, -134;-24;-134
23874;-24, -133;-24;-133
23875;-24, -132;-24;-132
23876;-24, -131;-24;-131
23877;-24, -130;-24;-130
23878;-24, -129;-24;-129
23879;-24, -128;-24;-128
23880;-24, -127;-24;-127
23881;-24, -126;-24;-126
23882;-24, -125;-24;-125
23883;-24, -124;-24;-124
23884;-24, -123;-24;-123
23885;-24, -122;-24;-122
23886;-24, -121;-24;-121
23887;-24, -120;-24;-120
23888;-24, -119;-24;-119
23889;-24, -118;-24;-118
23890;-24, -117;-24;-117
23891;-24, -116;-24;-116
23892;-24, -115;-24;-115
23893;-24, -114;-24;-114
23894;-24, -113;-24;-113
23895;-24, -112;-24;-112
23896;-24, -111;-24;-111
23897;-24, -110;-24;-110
23898;-24, -109;-24;-109
23899;-24, -108;-24;-108
23900;-24, -107;-24;-107
23901;-24, -106;-24;-106
23902;-24, -105;-24;-105
23903;-24, -104;-24;-104
23904;-24, -103;-24;-103
23905;-24, -102;-24;-102
23906;-24, -101;-24;-101
23907;-24, -100;-24;-100
23908;-24, -99;-24;-99
23909;-24, -98;-24;-98
23910;-24, -97;-24;-97
23911;-24, -96;-24;-96
23912;-24, -95;-24;-95
23913;-24, -94;-24;-94
23914;-24, -93;-24;-93
23915;-24, -92;-24;-92
23916;-24, -91;-24;-91
23917;-24, -90;-24;-90
23918;-24, -89;-24;-89
23919;-24, -88;-24;-88
23920;-24, -87;-24;-87
23921;-24, -86;-24;-86
23922;-24, -85;-24;-85
23923;-24, -84;-24;-84
23924;-24, -83;-24;-83
23925;-24, -82;-24;-82
23926;-24, -81;-24;-81
23927;-24, -80;-24;-80
23928;-24, -79;-24;-79
23929;-24, -78;-24;-78
23930;-24, -77;-24;-77
23931;-24, -76;-24;-76
23932;-24, -75;-24;-75
23933;-24, -74;-24;-74
23934;-24, -73;-24;-73
23935;-24, -72;-24;-72
23936;-24, -71;-24;-71
23937;-24, -70;-24;-70
23938;-24, -69;-24;-69
23939;-24, -68;-24;-68
23940;-24, -67;-24;-67
23941;-24, -66;-24;-66
23942;-24, -65;-24;-65
23943;-24, -64;-24;-64
23944;-24, -63;-24;-63
23945;-24, -62;-24;-62
23946;-24, -61;-24;-61
23947;-24, -60;-24;-60
23948;-24, -59;-24;-59
23949;-24, -58;-24;-58
23950;-24, -57;-24;-57
23951;-24, -56;-24;-56
23952;-24, -55;-24;-55
23953;-24, -54;-24;-54
23954;-24, -53;-24;-53
23955;-24, -52;-24;-52
23956;-24, -51;-24;-51
23957;-24, -50;-24;-50
23958;-24, -49;-24;-49
23959;-24, -48;-24;-48
23960;-24, -47;-24;-47
23961;-24, -46;-24;-46
23962;-24, -45;-24;-45
23963;-24, -44;-24;-44
23964;-24, -43;-24;-43
23965;-24, -42;-24;-42
23966;-24, -41;-24;-41
23967;-24, -40;-24;-40
23968;-24, -39;-24;-39
23969;-24, -38;-24;-38
23970;-24, -37;-24;-37
23971;-24, -36;-24;-36
23972;-24, -35;-24;-35
23973;-24, -34;-24;-34
23974;-24, -33;-24;-33
23975;-24, -32;-24;-32
23976;-24, -31;-24;-31
23977;-24, -30;-24;-30
23978;-24, -29;-24;-29
23979;-24, -28;-24;-28
23980;-24, -27;-24;-27
23981;-24, -26;-24;-26
23982;-24, -25;-24;-25
23983;-24, -24;-24;-24
23984;-24, -23;-24;-23
23985;-24, -22;-24;-22
23986;-24, -21;-24;-21
23987;-24, -20;-24;-20
23988;-24, -19;-24;-19
23989;-24, -18;-24;-18
23990;-24, -17;-24;-17
23991;-24, -16;-24;-16
23992;-24, -15;-24;-15
23993;-24, -14;-24;-14
23994;-24, -13;-24;-13
23995;-24, -12;-24;-12
23996;-24, -11;-24;-11
23997;-24, -10;-24;-10
23998;-24, -9;-24;-9
23999;-24, -8;-24;-8
24000;-24, -7;-24;-7
24001;-24, -6;-24;-6
24002;-24, -5;-24;-5
24003;-24, -4;-24;-4
24004;-24, -3;-24;-3
24005;-24, -2;-24;-2
24006;-24, -1;-24;-1
24007;-24, 0;-24;0
24008;-24, 1;-24;1
24009;-24, 2;-24;2
24010;-24, 3;-24;3
24011;-24, 4;-24;4
24012;-24, 5;-24;5
24013;-24, 6;-24;6
24014;-24, 7;-24;7
24015;-24, 8;-24;8
24016;-24, 9;-24;9
24017;-24, 10;-24;10
24018;-24, 11;-24;11
24019;-24, 12;-24;12
24020;-24, 13;-24;13
24021;-24, 14;-24;14
24022;-24, 15;-24;15
24023;-24, 16;-24;16
24024;-24, 17;-24;17
24025;-24, 18;-24;18
24026;-24, 19;-24;19
24027;-24, 20;-24;20
24028;-24, 21;-24;21
24029;-24, 22;-24;22
24030;-24, 23;-24;23
24031;-24, 24;-24;24
24032;-24, 25;-24;25
24033;-24, 26;-24;26
24034;-24, 27;-24;27
24035;-24, 28;-24;28
24036;-24, 29;-24;29
24037;-24, 30;-24;30
24038;-24, 31;-24;31
24039;-24, 32;-24;32
24040;-24, 33;-24;33
24041;-24, 34;-24;34
24042;-24, 35;-24;35
24043;-24, 36;-24;36
24044;-24, 37;-24;37
24045;-24, 38;-24;38
24046;-24, 39;-24;39
24047;-24, 40;-24;40
24048;-24, 41;-24;41
24049;-24, 42;-24;42
24050;-24, 43;-24;43
24051;-24, 44;-24;44
24052;-24, 45;-24;45
24053;-24, 46;-24;46
24054;-24, 47;-24;47
24055;-24, 48;-24;48
24056;-24, 49;-24;49
24057;-24, 50;-24;50
24058;-24, 51;-24;51
24059;-24, 52;-24;52
24060;-24, 53;-24;53
24061;-24, 54;-24;54
24062;-24, 55;-24;55
24063;-24, 56;-24;56
24064;-24, 57;-24;57
24065;-24, 58;-24;58
24066;-24, 59;-24;59
24067;-24, 60;-24;60
24068;-24, 61;-24;61
24069;-24, 62;-24;62
24070;-24, 63;-24;63
24071;-24, 64;-24;64
24072;-24, 65;-24;65
24073;-24, 66;-24;66
24074;-24, 67;-24;67
24075;-24, 68;-24;68
24076;-24, 69;-24;69
24077;-24, 70;-24;70
24078;-24, 71;-24;71
24079;-24, 72;-24;72
24080;-24, 73;-24;73
24081;-24, 74;-24;74
24082;-24, 75;-24;75
24083;-24, 76;-24;76
24084;-24, 77;-24;77
24085;-24, 78;-24;78
24086;-24, 79;-24;79
24087;-24, 80;-24;80
24088;-24, 81;-24;81
24089;-24, 82;-24;82
24090;-24, 83;-24;83
24091;-24, 84;-24;84
24092;-24, 85;-24;85
24093;-24, 86;-24;86
24094;-24, 87;-24;87
24095;-24, 88;-24;88
24096;-24, 89;-24;89
24097;-24, 90;-24;90
24098;-24, 91;-24;91
24099;-24, 92;-24;92
24100;-24, 93;-24;93
24101;-24, 94;-24;94
24102;-24, 95;-24;95
24103;-24, 96;-24;96
24104;-24, 97;-24;97
24105;-24, 98;-24;98
24106;-24, 99;-24;99
24107;-24, 100;-24;100
24108;-24, 101;-24;101
24109;-24, 102;-24;102
24110;-24, 103;-24;103
24111;-24, 104;-24;104
24112;-24, 105;-24;105
24113;-24, 106;-24;106
24114;-24, 107;-24;107
24115;-24, 108;-24;108
24116;-24, 109;-24;109
24117;-24, 110;-24;110
24118;-24, 111;-24;111
24119;-24, 112;-24;112
24120;-24, 113;-24;113
24121;-24, 114;-24;114
24122;-24, 115;-24;115
24123;-24, 116;-24;116
24124;-24, 117;-24;117
24125;-24, 118;-24;118
24126;-24, 119;-24;119
24127;-24, 120;-24;120
24128;-24, 121;-24;121
24129;-24, 122;-24;122
24130;-24, 123;-24;123
24131;-24, 124;-24;124
24132;-24, 125;-24;125
24133;-24, 126;-24;126
24134;-24, 127;-24;127
24135;-24, 128;-24;128
24136;-24, 129;-24;129
24137;-24, 130;-24;130
24138;-24, 131;-24;131
24139;-24, 132;-24;132
24140;-24, 133;-24;133
24141;-24, 134;-24;134
24142;-24, 135;-24;135
24143;-24, 136;-24;136
24144;-24, 137;-24;137
24145;-24, 138;-24;138
24146;-24, 139;-24;139
24147;-24, 140;-24;140
24148;-24, 141;-24;141
24149;-24, 142;-24;142
24150;-24, 143;-24;143
24151;-24, 144;-24;144
24152;-24, 145;-24;145
24153;-24, 146;-24;146
24154;-24, 147;-24;147
